RowID,ChunkID,position_with_chunk,month,weekday,hour,PM25_1,PM25_2,PM25_3,PM25_6,PM25_8,PM25_15,PM25_25,PM10_1,PM10_2,PM10_3,PM10_6,PM10_8,PM10_15,PM10_25,NO2_1,NO2_2,NO2_3,NO2_6,NO2_8,NO2_15,NO2_25,temperature_1,temperature_2,temperature_3,temperature_6,temperature_8,temperature_15,temperature_25,pressure_1,pressure_2,pressure_3,pressure_6,pressure_8,pressure_15,pressure_25,humidity_1,humidity_2,humidity_3,humidity_6,humidity_8,humidity_15,humidity_25,wind_1,wind_2,wind_3,wind_6,wind_8,wind_15,wind_25,weather_1,weather_2,weather_3,weather_6,weather_8,weather_15,weather_25
6731,26,132,11,Saturday,12,142,162,122,141,95,108,58,91,125,95,124,79,101,94,38,62,47,29,44,43,21,12,10,11,11,11,11,11,1018,1019,1019,1019,1019,1019,1019,18,28,26,26,26,26,26,4,4,2,2,2,2,2,2,2,2,2,2,2,2
6732,26,133,11,Saturday,13,97,116,106,95,78,68,70,91,98,87,69,81,86,97,26,49,48,21,34,29,26,13,13,14,13,13,14,13,1017,1017,1017,1017,1017,1017,1017,18,18,16,18,18,16,18,2,2,4,2,2,4,2,2,2,2,2,2,2,2
6733,26,134,11,Saturday,14,100,86,87,98,81,81,86,105,91,80,78,90,90,99,23,47,42,16,37,45,33,16,14,16,16,16,16,16,1016,1017,1015,1016,1016,1016,1016,13,16,13,13,13,13,13,4,4,7,4,4,4,4,2,2,2,2,2,2,2
6734,26,135,11,Saturday,15,87,105,85,140,107,115,82,106,100,80,105,106,112,88,25,53,32,18,57,66,28,16,16,16,16,16,16,16,1014,1014,1014,1014,1014,1014,1014,13,13,13,13,13,13,13,4,9,4,4,4,4,4,2,2,2,2,2,2,2
6735,26,136,11,Saturday,16,108,83,100,160,164,157,91,109,93,90,130,134,133,95,36,35,40,27,71,66,33,16,16,16,16,16,16,16,1015,1015,1015,1015,1015,1015,1015,13,13,13,13,13,13,13,11,11,11,11,11,11,11,2,2,2,2,2,2,2
6736,26,137,11,Saturday,17,92,102,95,128,128,110,91,106,94,86,104,112,104,91,32,37,36,34,58,48,31,15,15,15,15,15,15,15,1015,1015,1015,1015,1015,1015,1015,15,15,15,15,15,15,15,9,9,9,9,9,9,9,2,2,2,2,2,2,2
6737,26,138,11,Saturday,18,107,102,98,130,118,105,90,105,92,96,111,109,101,103,42,16,41,28,58,50,41,14,15,13,13,14,13,13,1015,1015,1015,1015,1015,1015,1015,16,15,17,17,16,17,17,9,9,9,9,9,9,9,2,2,2,2,2,2,2
6738,26,139,11,Saturday,19,152,102,118,138,116,100,118,154,92,114,120,105,115,141,51,16,52,27,56,50,49,13,15,13,13,13,13,13,1015,1015,1015,1015,1015,1015,1015,17,15,17,17,17,17,17,7,9,7,7,7,7,7,2,2,2,2,2,2,2
6739,26,140,11,Saturday,20,115,102,171,151,132,120,168,118,92,131,136,123,109,170,46,16,54,29,60,50,50,12,15,12,12,12,12,12,1015,1015,1015,1015,1015,1015,1015,18,15,18,18,18,18,18,7,9,7,7,7,7,7,2,2,2,2,2,2,2
6740,26,141,11,Saturday,21,132,100,177,187,148,133,168,110,84,136,146,125,109,156,42,39,51,29,60,52,44,6,6,7,7,6,7,7,1015,1015,1015,1015,1015,1015,1015,36,36,31,31,36,31,31,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6741,26,142,11,Saturday,22,138,88,200,214,165,140,148,121,85,151,156,130,113,142,37,35,50,30,63,52,43,4,6,6,4,6,6,6,1016,1015,1015,1016,1015,1015,1015,45,39,39,45,39,39,39,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6742,26,143,11,Saturday,23,148,103,190,226,187,151,127,125,82,136,164,145,117,117,36,33,48,32,66,55,42,5,4,5,5,5,5,5,1016,1015,1016,1016,1016,1016,1016,45,45,45,45,45,45,45,2,4,2,2,2,2,2,2,2,2,2,2,2,2
6743,26,144,11,Sunday,0,140,107,175,232,203,200,103,123,84,127,160,153,130,89,32,36,46,34,70,51,42,3,3,3,3,3,3,3,1015,1015,1015,1015,1015,1015,1015,48,52,52,48,48,48,48,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6744,26,145,11,Sunday,1,131,112,151,216,175,188,106,97,84,109,140,125,126,96,27,35,45,34,65,52,37,4,4,4,4,4,4,4,1015,1015,1015,1015,1015,1015,1015,49,49,49,49,49,49,49,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6745,26,146,11,Sunday,2,145,111,128,167,158,141,92,114,83,94,124,125,117,92,27,17,44,31,56,51,35,3,4,3,3,3,3,3,1014,1015,1014,1014,1014,1014,1014,52,49,52,52,52,52,52,4,2,4,4,4,4,4,2,2,2,2,2,2,2
6746,26,147,11,Sunday,3,157,126,113,175,158,146,94,104,103,88,128,135,119,91,30,46,41,27,56,49,16,3,3,3,3,3,3,3,1014,1014,1014,1014,1014,1014,1014,56,56,56,56,56,56,56,2,4,2,2,2,2,2,2,2,2,2,2,2,2
6747,26,148,11,Sunday,4,127,123,116,177,175,148,117,118,135,91,135,137,122,138,28,12,40,27,59,51,20,4,4,4,3,3,3,3,1014,1014,1014,1014,1014,1014,1014,52,52,52,56,56,56,56,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6748,26,149,11,Sunday,5,102,115,116,161,148,138,127,171,165,130,142,143,143,183,13,5,19,28,28,24,5,7,4,7,7,7,7,7,1014,1014,1014,1014,1014,1014,1014,37,52,37,37,37,37,37,4,2,4,4,4,4,4,2,2,2,2,2,2,2
6749,26,150,11,Sunday,6,67,114,108,130,93,81,97,104,164,161,151,141,154,179,2,5,7,4,10,8,4,8,8,8,8,8,8,8,1014,1015,1014,1014,1014,1014,1014,32,29,32,32,32,32,32,7,7,7,7,7,7,7,2,2,2,2,2,2,2
6750,26,151,11,Sunday,7,53,57,65,76,52,51,68,74,72,94,93,71,96,83,2,2,5,4,9,7,4,10,10,10,10,10,10,10,1015,1015,1015,1015,1015,1015,1015,26,26,26,26,26,26,26,22,22,22,22,22,22,22,2,2,2,2,2,2,2
6751,26,152,11,Sunday,8,47,55,51,72,53,57,38,62,74,68,88,79,94,65,3,4,8,4,13,9,4,10,10,10,10,10,10,10,1016,1016,1016,1016,1016,1016,1016,24,24,24,24,24,24,24,22,22,22,22,22,22,22,2,2,2,2,2,2,2
6752,26,153,11,Sunday,9,25,54,30,51,42,40,25,46,73,54,60,59,67,51,3,1,7,4,19,13,6,10,10,9,9,10,9,10,1017,1016,1017,1017,1017,1017,1017,24,24,25,25,24,25,24,20,22,20,20,20,20,20,2,2,2,2,2,2,2
6753,26,154,11,Sunday,10,15,54,11,37,30,24,5,27,73,41,68,51,67,46,1,1,6,9,19,11,5,10,10,10,10,10,10,10,1018,1016,1018,1018,1018,1018,1018,24,24,24,24,24,24,24,22,22,22,22,22,22,22,2,2,2,2,2,2,2
6754,26,155,11,Sunday,11,8,12,14,21,15,12,4,18,19,43,61,42,57,48,1,2,4,5,12,8,4,12,12,12,12,12,12,12,1018,1018,1018,1018,1018,1018,1018,18,18,18,18,18,18,18,27,27,27,27,27,27,27,2,2,2,2,2,2,2
6755,26,156,11,Sunday,12,12,8,11,22,15,18,8,41,30,51,59,43,62,87,1,2,4,5,12,8,3,12,12,12,12,12,12,12,1019,1018,1019,1019,1019,1019,1019,16,18,16,16,16,16,16,29,27,29,29,29,29,29,2,2,2,2,2,2,2
6756,26,157,11,Sunday,13,10,10,15,20,14,14,10,22,34,41,53,57,62,58,1,2,5,5,11,7,4,13,13,13,13,13,13,13,1018,1018,1018,1018,1018,1018,1018,14,14,14,14,14,14,14,27,25,27,27,27,27,27,2,2,2,2,2,2,2
6757,26,158,11,Sunday,14,7,4,22,17,14,17,4,19,25,81,62,57,72,45,1,1,5,5,11,6,3,12,12,12,12,12,12,12,1018,1018,1018,1018,1018,1018,1018,13,13,13,13,13,13,13,31,31,31,31,31,31,31,2,2,2,2,2,2,2
6758,26,159,11,Sunday,15,7,12,21,17,12,18,7,31,25,53,58,58,78,51,1,2,5,4,10,5,3,12,12,12,12,12,12,12,1019,1019,1019,1019,1019,1019,1019,12,12,12,12,12,12,12,31,31,31,31,31,31,31,2,2,2,2,2,2,2
6759,26,160,11,Sunday,16,12,13,15,21,12,20,4,21,24,36,56,45,70,41,1,null,4,4,10,6,3,11,12,11,11,11,11,11,1020,1019,1020,1020,1020,1020,1020,14,12,14,14,14,14,14,29,31,29,29,29,29,29,2,2,2,2,2,2,2
6760,26,161,11,Sunday,17,7,13,11,18,11,15,4,22,24,32,51,39,59,35,1,null,4,4,12,7,3,11,12,11,11,11,11,11,1020,1019,1020,1020,1020,1020,1020,13,12,13,13,13,13,13,27,31,27,27,27,27,27,2,2,2,2,2,2,2
6761,26,162,11,Sunday,18,8,8,10,17,14,4,4,20,25,30,53,38,49,28,1,2,4,7,16,11,3,8,8,8,8,8,8,8,1022,1022,1022,1022,1022,1022,1022,18,18,18,18,18,18,18,27,27,27,27,27,27,27,2,2,2,2,2,2,2
6762,26,163,11,Sunday,19,17,14,8,17,12,11,5,35,31,23,35,39,40,22,5,5,5,7,16,12,5,8,8,8,8,8,8,8,1023,1023,1023,1023,1023,1023,1023,18,18,18,18,18,18,18,27,27,27,27,27,27,27,2,2,2,2,2,2,2
6763,26,164,11,Sunday,20,20,15,17,12,11,17,4,17,23,29,19,20,25,16,8,7,10,7,14,11,6,7,7,7,7,7,7,7,1024,1024,1024,1024,1024,1024,1024,20,20,20,20,20,20,20,27,27,27,27,27,27,27,2,2,2,2,2,2,2
6764,26,165,11,Sunday,21,18,4,18,15,11,11,4,15,15,16,14,9,17,16,10,8,11,6,12,11,7,7,6,7,7,7,7,7,1025,1025,1025,1025,1025,1025,1025,20,21,20,20,20,20,20,22,18,22,22,22,22,22,2,2,2,2,2,2,2
6765,26,166,11,Sunday,22,15,15,20,22,11,7,4,19,15,19,32,6,9,9,10,9,21,5,13,13,3,6,6,6,6,6,6,6,1025,1025,1025,1025,1025,1025,1025,21,21,21,21,21,21,21,13,18,13,13,13,13,11,2,2,2,2,2,2,2
6766,26,167,11,Sunday,23,11,15,25,31,15,8,4,51,13,25,49,10,8,10,10,10,26,6,21,14,3,6,6,6,6,6,6,6,1025,1024,1025,1025,1025,1025,1025,21,21,21,21,21,21,21,13,13,13,13,13,13,13,2,2,2,2,2,2,2
6767,26,168,11,Monday,0,12,8,32,28,21,15,4,33,6,24,35,14,13,6,8,6,27,10,25,17,7,6,5,6,6,6,6,6,1024,1024,1024,1024,1024,1024,1024,23,24,23,23,23,23,23,11,7,11,11,11,11,11,2,2,2,2,2,2,2
6768,26,169,11,Monday,1,35,8,34,25,21,11,4,47,9,31,35,18,13,7,15,9,27,11,26,20,11,3,5,3,3,3,3,3,1024,1024,1024,1024,1024,1024,1024,28,24,28,28,28,28,28,4,7,4,4,4,4,4,2,2,2,2,2,2,2
6769,26,170,11,Monday,2,52,8,18,44,27,14,5,50,9,8,53,23,14,16,21,4,23,12,27,21,19,2,2,2,2,2,2,2,1023,1024,1023,1023,1023,1023,1023,35,30,35,35,35,35,35,2,4,2,2,2,2,2,2,2,2,2,2,2,2
6770,26,171,11,Monday,3,30,8,21,45,18,11,22,39,9,25,51,26,12,39,18,4,27,13,28,20,22,1,2,1,1,1,1,1,1023,1024,1023,1023,1023,1023,1023,48,30,48,48,48,48,48,null,4,null,null,null,null,null,2,2,2,2,2,2,2
6771,26,172,11,Monday,4,60,7,28,40,18,14,22,37,6,28,45,18,8,48,22,3,24,13,27,16,22,-1,2,0,-1,0,0,0,1023,1024,1023,1023,1023,1023,1023,60,30,44,60,44,44,44,null,4,null,null,null,null,null,2,2,2,2,2,2,2
6772,26,173,11,Monday,5,48,7,30,32,20,10,15,23,6,26,22,12,7,25,18,3,24,13,26,14,10,-2,-2,-2,-2,-2,-2,-2,1022,1022,1022,1022,1022,1022,1022,64,64,64,64,64,64,64,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6773,26,174,11,Monday,6,8,4,32,30,20,18,31,6,6,39,32,14,16,59,4,2,26,12,26,23,21,-2,-2,-2,-2,-2,-2,-2,1022,1022,1022,1022,1022,1022,1022,64,64,64,64,64,64,64,2,null,2,2,2,2,2,2,2,2,2,2,2,2
6774,26,175,11,Monday,7,4,8,31,31,14,20,31,6,6,40,30,9,24,74,4,2,25,12,22,25,22,1,-2,1,1,1,1,1,1023,1022,1023,1023,1023,1023,1023,44,64,44,44,44,44,44,9,2,9,9,9,9,9,2,2,2,2,2,2,2
6775,26,176,11,Monday,8,8,7,37,8,5,11,44,6,6,41,6,6,18,79,3,2,25,7,16,16,25,-1,-1,-1,-1,-1,-1,-1,1024,1024,1024,1024,1024,1024,1024,47,47,47,47,47,47,47,7,7,7,7,7,7,7,2,2,2,2,2,2,2
6776,26,177,11,Monday,9,4,4,18,8,12,8,15,7,6,7,13,10,25,33,2,1,12,9,20,11,11,2,2,2,2,2,0,2,1025,1025,1025,1025,1025,1024,1025,38,38,38,38,38,38,38,4,4,4,4,4,4,4,2,2,2,2,2,2,2
6777,26,178,11,Monday,10,8,7,7,11,11,8,4,6,6,6,13,19,31,11,2,1,5,9,19,11,3,6,7,6,6,6,6,6,1025,1025,1025,1025,1025,1025,1025,25,20,25,25,25,25,25,7,9,7,7,7,7,7,2,2,2,2,2,2,2
6778,26,179,11,Monday,11,7,7,7,12,10,15,4,6,6,11,14,11,26,14,2,1,4,6,15,10,3,6,9,9,9,9,9,9,1025,1025,1025,1025,1025,1025,1025,25,16,16,16,16,16,16,7,7,7,7,7,7,7,2,2,2,2,2,2,2
6779,26,180,11,Monday,12,4,4,15,11,10,11,7,6,6,11,24,14,33,11,1,1,3,6,13,7,2,9,9,9,9,9,9,9,1025,1025,1025,1025,1025,1025,1025,11,12,12,12,11,12,12,18,16,16,16,18,16,16,2,2,2,2,2,2,2
6780,26,181,11,Monday,13,4,4,10,7,15,10,5,8,6,27,18,17,31,32,1,1,4,6,13,6,2,10,10,10,10,10,10,10,1024,1023,1024,1024,1024,1024,1024,11,11,11,11,11,11,11,25,27,25,25,25,25,25,2,2,2,2,2,2,2
6781,26,182,11,Monday,14,14,4,11,7,8,10,4,15,10,22,20,19,38,42,1,1,4,6,11,5,2,9,10,9,9,9,9,9,1023,1023,1023,1023,1023,1023,1023,10,11,10,10,10,10,10,29,20,29,29,29,29,29,2,2,2,2,2,2,2
6782,26,183,11,Monday,15,8,11,12,14,14,14,4,34,16,49,47,36,53,50,1,1,4,5,11,6,2,10,10,10,10,10,10,10,1023,1023,1023,1023,1023,1023,1023,10,10,10,10,10,10,10,22,22,22,22,22,22,22,2,2,2,2,2,2,2
6783,26,184,11,Monday,16,11,15,15,10,21,12,5,26,19,28,50,40,68,34,1,1,5,5,12,6,3,10,10,10,10,10,10,10,1023,1023,1023,1023,1023,1023,1023,11,11,11,11,11,11,11,20,20,20,20,20,20,20,2,2,2,2,2,2,2
6784,26,185,11,Monday,17,4,17,21,17,11,15,12,32,26,51,41,30,50,59,1,1,5,5,12,7,2,10,10,10,10,10,10,9,1023,1023,1023,1023,1023,1023,1024,11,11,11,11,11,11,12,20,20,20,20,20,20,18,2,2,2,2,2,2,2
6785,26,186,11,Monday,18,5,5,15,14,10,11,4,24,27,55,54,39,52,38,1,1,5,6,13,7,3,7,8,7,8,8,8,7,1025,1024,1025,1024,1024,1024,1025,13,12,13,12,12,12,13,27,22,27,22,22,22,27,2,2,2,2,2,2,2
6786,26,187,11,Monday,19,5,11,15,10,18,17,4,15,19,27,27,29,34,30,1,1,6,9,20,14,4,7,8,7,7,7,7,7,1025,1024,1025,1025,1025,1025,1025,12,12,12,12,12,12,12,25,22,25,25,25,25,25,2,2,2,2,2,2,2
6787,26,188,11,Monday,20,7,4,7,12,18,18,8,20,15,26,29,19,31,23,1,1,4,9,23,19,6,6,6,6,6,6,6,6,1026,1026,1026,1026,1026,1026,1026,14,14,14,14,14,14,14,16,18,16,16,16,16,16,2,2,2,2,2,2,2
6788,26,189,11,Monday,21,10,4,7,21,18,17,4,33,16,18,40,16,25,20,3,1,4,10,21,20,4,5,5,5,5,5,5,5,1027,1027,1027,1027,1027,1027,1027,16,16,16,16,16,16,16,11,11,11,11,11,11,11,2,2,2,2,2,2,2
6789,26,190,11,Monday,22,7,11,4,37,15,17,4,14,12,12,45,17,18,14,1,1,4,10,23,19,3,3,5,3,3,3,4,4,1027,1027,1027,1027,1027,1027,1027,20,16,20,20,20,19,19,9,11,9,9,9,11,11,2,2,2,2,2,2,2
6790,26,191,11,Monday,23,10,4,5,34,18,17,4,15,11,8,50,15,18,8,4,4,4,10,21,21,2,4,3,4,4,4,4,4,1027,1027,1027,1027,1027,1027,1027,21,24,21,21,21,21,21,11,11,11,11,11,11,11,2,2,2,2,2,2,2
6791,26,192,11,Tuesday,0,10,10,5,47,17,12,4,16,19,6,53,18,16,8,5,14,3,11,25,20,7,4,4,4,4,4,4,4,1027,1027,1027,1027,1027,1027,1027,24,24,24,24,24,24,24,9,9,9,9,9,9,9,2,2,2,2,2,2,2
6792,26,193,11,Tuesday,1,17,4,7,45,28,15,5,24,6,6,58,21,20,6,9,2,4,11,26,20,4,3,3,3,3,3,3,3,1027,1027,1027,1027,1027,1027,1027,28,28,28,28,28,28,28,11,11,11,11,11,11,11,2,2,2,2,2,2,2
6793,26,194,11,Tuesday,2,32,12,10,37,21,17,4,52,20,8,52,11,14,6,20,14,6,12,21,19,3,2,3,2,2,2,2,2,1027,1027,1027,1027,1027,1027,1027,28,28,28,28,28,28,28,4,11,4,4,4,4,4,2,2,2,2,2,2,2
6794,26,195,11,Tuesday,3,51,13,15,45,15,11,4,48,20,21,54,16,12,6,24,6,21,10,21,18,3,2,2,2,2,2,2,2,1027,1027,1027,1027,1027,1027,1027,30,30,30,30,30,30,30,9,4,9,9,9,9,9,2,2,2,2,2,2,2
6795,26,196,11,Tuesday,4,58,7,21,34,22,17,4,50,9,15,38,34,13,6,22,8,23,11,24,20,5,2,-1,2,2,2,2,2,1026,1026,1026,1026,1026,1026,1026,30,40,30,30,30,30,30,9,7,9,9,9,9,9,2,2,2,2,2,2,2
6796,26,197,11,Tuesday,5,65,5,15,28,28,17,4,46,16,6,35,37,15,6,23,3,13,11,28,23,3,4,4,4,4,4,4,4,1026,1026,1026,1026,1026,1026,1026,22,22,22,22,22,22,22,18,18,18,18,18,18,18,2,2,2,2,2,2,2
6797,26,198,11,Tuesday,6,53,11,10,27,24,20,4,53,13,10,42,28,19,6,21,3,10,13,28,25,3,4,4,4,4,4,4,4,1026,1026,1026,1026,1026,1026,1026,21,21,21,21,21,21,21,20,20,20,20,20,20,20,2,2,2,2,2,2,2
6798,26,199,11,Tuesday,7,48,11,17,35,17,14,4,28,12,23,39,6,17,6,20,3,25,13,22,22,3,3,4,3,3,3,3,3,1027,1026,1027,1027,1027,1027,1027,20,21,20,20,20,20,20,16,20,16,16,16,16,16,2,2,2,2,2,2,2
6799,26,200,11,Tuesday,8,15,20,21,37,10,7,4,6,21,19,37,6,13,9,12,18,24,10,19,17,6,3,3,3,3,3,3,3,1027,1027,1027,1027,1027,1027,1027,20,20,20,20,20,20,20,18,18,18,18,18,18,18,2,2,2,2,2,2,2
6800,26,201,11,Tuesday,9,20,15,21,38,12,22,4,16,14,23,53,17,30,14,11,14,24,9,22,22,6,3,4,4,3,3,3,3,1028,1028,1028,1028,1028,1028,1028,19,17,17,19,19,19,19,16,18,18,16,16,16,16,2,2,2,2,2,2,2
6801,26,202,11,Tuesday,10,18,17,20,34,21,20,7,16,14,16,37,23,39,16,7,11,18,9,19,17,4,5,5,5,5,5,5,5,1028,1028,1028,1028,1028,1028,1028,18,18,18,18,18,18,18,20,20,20,20,20,20,20,2,2,2,2,2,2,2
6802,26,203,11,Tuesday,11,11,17,14,22,18,15,4,9,14,15,15,23,32,25,2,6,12,9,16,11,3,6,5,6,6,6,6,6,1028,1028,1028,1028,1028,1028,1028,15,18,15,15,15,15,15,18,20,18,18,18,18,18,2,2,2,2,2,2,2
6803,26,204,11,Tuesday,12,7,4,10,15,11,18,10,16,12,8,14,19,32,24,1,2,5,7,12,8,6,7,7,7,8,7,7,7,1028,1028,1028,1027,1028,1028,1028,14,14,14,13,14,14,14,18,18,18,13,18,18,18,2,2,2,2,2,2,2
6804,26,205,11,Tuesday,13,8,12,7,12,18,12,7,11,9,6,8,16,26,14,1,2,4,5,12,6,2,8,8,8,8,8,8,8,1027,1027,1027,1027,1027,1027,1027,12,12,12,12,12,12,12,18,18,18,18,18,18,18,2,2,2,2,2,2,2
6805,26,206,11,Tuesday,14,10,13,5,10,4,17,5,11,9,8,10,17,22,16,1,null,4,5,13,6,3,8,8,8,8,8,8,8,1026,1027,1027,1026,1026,1026,1027,12,12,12,12,12,12,12,18,18,18,18,18,18,18,2,2,2,2,2,2,2
6806,26,207,11,Tuesday,15,14,13,18,11,15,11,4,13,9,14,13,23,28,29,1,null,5,6,13,7,3,10,8,10,10,8,9,9,1025,1027,1025,1025,1026,1025,1025,11,12,11,11,12,11,11,18,18,18,18,18,18,18,2,2,2,2,2,2,2
6807,26,208,11,Tuesday,16,4,5,21,12,15,18,5,14,17,15,20,25,38,24,1,2,5,6,14,7,4,9,8,10,10,9,9,9,1025,1027,1025,1025,1025,1025,1025,11,12,11,11,11,11,11,18,18,18,18,20,20,20,2,2,2,2,2,2,2
6808,26,209,11,Tuesday,17,10,5,10,12,18,12,5,16,19,20,21,17,32,33,3,3,5,6,19,11,3,9,7,8,8,9,8,8,1025,1025,1025,1025,1025,1025,1025,11,13,11,11,11,11,11,18,13,18,18,20,18,18,2,2,2,2,2,2,2
6809,26,210,11,Tuesday,18,8,7,11,8,11,15,4,14,18,26,22,16,28,22,4,4,10,10,22,11,5,7,7,8,5,5,8,8,1025,1025,1025,1025,1025,1025,1025,13,13,11,15,15,11,11,13,13,18,16,16,18,18,2,2,2,2,2,2,2
6810,26,211,11,Tuesday,19,28,20,22,22,17,15,10,32,25,28,28,20,24,30,11,8,19,10,25,18,13,7,5,4,4,5,4,4,1025,1025,1026,1026,1025,1026,1026,13,15,17,17,15,17,17,13,16,11,11,16,11,11,2,2,2,2,2,2,2
6811,26,212,11,Tuesday,20,40,18,25,24,25,20,24,48,23,25,31,19,25,67,15,8,20,11,26,20,25,4,4,4,4,4,5,5,1026,1026,1026,1026,1026,1026,1026,19,17,19,19,19,16,16,11,11,11,11,11,18,18,2,2,2,2,2,2,2
6812,26,213,11,Tuesday,21,45,12,24,28,20,24,15,40,17,25,24,22,23,27,14,7,19,11,27,21,17,5,5,3,4,3,3,5,1027,1027,1027,1026,1027,1027,1027,16,16,20,19,20,20,16,11,11,11,11,11,11,11,2,2,2,2,2,2,2
6813,26,214,11,Tuesday,22,45,21,25,15,15,17,14,40,26,24,19,20,22,27,15,10,20,13,22,16,16,3,3,3,3,3,3,5,1027,1027,1027,1027,1027,1027,1027,19,20,20,19,20,20,16,13,11,11,13,11,11,11,2,2,2,2,2,2,2
6814,26,215,11,Tuesday,23,25,15,22,14,14,12,30,20,24,22,16,13,19,48,8,9,15,13,21,20,22,3,3,3,3,3,3,5,1027,1028,1028,1027,1027,1028,1027,19,19,20,19,20,19,16,13,11,11,13,11,11,11,2,2,2,2,2,2,2
6815,26,216,11,Wednesday,0,17,11,12,12,10,18,4,10,11,14,15,16,18,21,9,5,10,13,19,20,12,1,3,3,3,2,2,2,1028,1028,1028,1028,1028,1028,1028,25,19,20,20,22,22,22,9,11,11,11,9,9,9,2,2,2,2,2,2,2
6816,26,217,11,Wednesday,1,15,7,14,11,11,12,10,9,10,9,12,8,14,14,7,8,9,5,12,12,8,1,1,1,1,1,1,1,1028,1028,1028,1028,1028,1028,1028,25,25,23,23,23,23,23,9,9,9,9,9,9,9,2,2,2,2,2,2,2
6817,26,218,11,Wednesday,2,17,14,14,14,11,10,7,11,11,10,15,6,11,12,11,11,11,5,11,13,6,0,0,1,1,0,0,1,1028,1028,1028,1028,1028,1028,1028,25,25,23,23,25,25,23,4,4,9,9,4,4,9,2,2,2,2,2,2,2
6818,26,219,11,Wednesday,3,11,11,12,17,11,8,8,14,12,11,16,6,11,18,14,15,13,6,14,14,13,0,0,0,0,0,0,0,1027,1027,1027,1027,1027,1027,1027,32,30,30,32,32,32,32,7,7,7,7,7,7,7,2,2,2,2,2,2,2
6819,26,220,11,Wednesday,4,17,15,14,14,8,7,10,15,12,11,7,6,9,20,16,16,18,6,14,15,18,0,0,1,0,1,1,0,1027,1027,1027,1027,1027,1027,1027,32,32,23,32,23,23,32,7,9,11,9,11,11,9,2,2,2,2,2,2,2
6820,26,221,11,Wednesday,5,21,12,30,12,12,15,18,22,13,44,15,9,16,30,7,16,26,6,6,6,20,0,0,0,0,0,0,0,1026,1027,1026,1027,1026,1026,1026,32,32,32,32,32,32,32,7,9,7,9,7,7,7,2,2,2,2,2,2,2
6821,26,222,11,Wednesday,6,22,13,24,11,7,8,28,18,12,25,7,6,11,50,18,7,24,6,13,15,21,0,0,0,0,-1,0,0,1026,1027,1026,1027,1027,1026,1026,32,30,32,30,34,32,32,7,2,7,2,4,7,7,2,2,2,2,2,2,2
6822,26,223,11,Wednesday,7,30,15,18,25,12,12,40,29,14,20,29,12,24,65,20,20,25,6,18,19,22,0,0,0,-1,-1,-1,-1,1026,1027,1026,1026,1027,1026,1026,32,30,32,34,34,34,34,7,2,7,4,4,4,4,2,2,2,2,2,2,2
6823,26,224,11,Wednesday,8,42,14,21,24,15,17,47,41,17,26,31,16,18,58,21,21,26,11,23,21,21,-1,-1,-1,-1,-1,-1,-1,1027,1027,1027,1027,1027,1027,1027,34,34,34,34,34,34,34,4,4,4,4,4,4,4,2,2,2,2,2,2,2
6824,26,225,11,Wednesday,9,63,14,48,20,21,18,60,61,17,56,17,28,24,73,23,9,26,11,30,23,22,0,-1,0,0,0,0,0,1027,1027,1027,1027,1027,1027,1027,32,34,32,32,32,32,32,2,4,2,2,2,2,2,2,2,2,2,2,2,2
6825,26,226,11,Wednesday,10,66,20,28,17,21,12,72,60,28,23,16,24,30,73,23,20,24,14,24,19,23,2,2,2,2,2,2,2,1027,1027,1027,1027,1027,1027,1027,24,24,24,24,24,24,24,11,11,11,11,11,11,11,2,2,2,2,2,2,2
6826,26,227,11,Wednesday,11,31,20,24,5,21,21,22,34,28,23,43,26,35,32,16,10,19,11,23,17,17,3,2,3,3,3,3,3,1027,1027,1027,1027,1027,1027,1027,20,24,20,20,20,20,20,9,11,9,9,9,9,9,2,2,2,2,2,2,2
6827,26,228,11,Wednesday,12,37,20,25,41,25,21,28,36,28,22,6,25,31,40,13,10,18,11,21,16,18,5,2,5,5,5,5,5,1026,1027,1026,1026,1026,1026,1026,16,24,16,16,16,16,16,4,11,4,4,4,4,4,2,2,2,2,2,2,2
6828,26,229,11,Wednesday,13,37,20,32,21,31,30,30,31,28,23,13,25,31,32,12,10,17,10,20,15,17,6,2,6,6,6,6,6,1025,1027,1025,1025,1025,1025,1025,15,24,15,15,15,15,15,4,11,4,4,4,4,4,2,2,2,2,2,2,2
6829,26,230,11,Wednesday,14,35,32,32,20,34,30,37,34,24,27,14,24,23,38,13,13,18,9,20,16,18,6,2,6,6,7,6,6,1024,1027,1024,1024,1023,1024,1024,15,24,15,15,13,15,15,4,11,4,4,2,4,4,2,2,2,2,2,2,2
6830,26,231,11,Wednesday,15,28,30,48,35,42,30,58,24,31,34,22,28,26,51,11,16,23,9,24,18,23,7,7,7,7,7,7,7,1023,1023,1023,1023,1023,1023,1023,14,14,14,14,14,14,14,4,4,4,4,4,4,4,2,2,2,2,2,2,2
